route,stop_num,name,direction
40К,44,258,b
40К,45,150,b
40К,46,85,b
41,1,123,f
41,2,247,f
41,3,195,f
41,4,100,f
41,5,63,f
41,6,115,f
41,7,116,f
41,8,187,f
41,9,40,f
41,10,96,f
41,11,140,f
41,12,156,f
41,13,113,f
41,14,160,f
41,15,132,f
41,16,266,f
41,17,180,f
41,18,219,f
41,19,50,f
41,20,261,f
41,21,252,f
41,22,243,f
41,23,29,f
41,24,209,f
41,25,241,f
41,26,72,f
41,27,128,f
41,28,128,b
41,29,72,b
41,30,241,b
41,31,209,b
41,32,140,b
41,33,29,b
41,34,243,b
41,35,252,b
41,36,261,b
41,37,50,b
41,38,219,b
41,39,180,b
41,40,266,b
41,41,132,b
41,42,113,b
41,43,156,b
41,44,96,b
41,45,40,b
41,46,187,b
41,47,116,b
41,48,115,b
41,49,63,b
41,50,100,b
41,51,195,b
41,52,247,b
41,53,123,b
41А,1,75,f
41А,2,255,f
41А,3,22,f
41А,4,166,f
41А,5,19,f
41А,6,140,f
41А,7,156,f
41А,8,113,f
41А,9,160,f
41А,10,132,f
41А,11,266,f
41А,12,180,f
41А,13,219,f
41А,14,50,f
41А,15,261,f
41А,16,252,f
41А,17,243,f
41А,18,29,f
41А,19,241,f
41А,20,209,b
41А,21,140,b
41А,22,29,b
41А,23,243,b
41А,24,252,b
41А,25,261,b
41А,26,50,b
41А,27,219,b
41А,28,180,b
41А,29,266,b
41А,30,132,b
41А,31,113,b
41А,32,156,b
41А,33,53,b
41А,34,19,b
41А,35,166,b
41А,36,22,b
41А,37,234,b
41А,38,75,b
41Б,1,187,f
41Б,2,40,f
41Б,3,96,f
41Б,4,140,f
41Б,5,156,f
41Б,6,113,f
41Б,7,160,f
41Б,8,132,f
41Б,9,266,f
41Б,10,180,f
41Б,11,219,f
41Б,12,50,f
41Б,13,261,f
41Б,14,252,f
41Б,15,243,f
41Б,16,29,f
41Б,17,300,f
41Б,18,271,f
41Б,19,300,f
41Б,20,241,f
41Б,21,140,b
41Б,22,29,b
41Б,23,243,b
41Б,24,252,b
41Б,25,261,b
41Б,26,50,b
41Б,27,219,b
41Б,28,180,b
41Б,29,266,b
41Б,30,132,b
41Б,31,113,b
41Б,32,156,b
41Б,33,96,b
41Б,34,40,b
41Б,35,187,b
41К,1,187,f
41К,2,40,f
41К,3,96,f
41К,4,140,f
41К,5,156,f
41К,6,113,f
41К,7,160,f
41К,8,132,f
41К,9,266,f
41К,10,180,f
41К,11,219,f
41К,12,50,f
41К,13,261,f
41К,14,261,b
41К,15,50,b
41К,16,219,b
41К,17,180,b
41К,18,266,b
41К,19,132,b
41К,20,113,b
41К,21,156,b
41К,22,96,b
41К,23,40,b
41К,24,187,b
41П,1,,f
41П,2,19,f
41П,3,140,f
41П,4,156,f
41П,5,113,f
41П,6,160,f
41П,7,132,f
41П,8,266,f
41П,9,180,f
41П,10,219,f
41П,11,50,f
41П,12,261,f
41П,13,252,f
41П,14,243,f
41П,15,29,f
41П,16,300,f
41П,17,271,f
41П,18,300,f
41П,19,241,f
41П,20,129,f
41П,21,,b
42,1,298,f
42,2,6,f
42,3,191,f
42,4,14,f
42,5,235,f
42,6,136,f
42,7,240,f
42,8,263,f
42,9,171,f
42,10,161,f
42,11,169,f
42,12,77,f
42,13,103,f
42,14,307,f
42,15,109,f
42,16,120,f
42,17,242,f
42,18,245,f
42,19,73,f
42,20,119,f
42,21,212,f
42,22,187,f
42,23,40,f
42,24,96,f
42,25,140,f
42,26,156,f
42,27,113,f
42,28,160,f
42,29,132,f
42,30,266,f
42,31,180,f
42,32,219,f
42,33,50,f
42,34,261,f
42,35,252,f
42,36,243,f
42,37,29,f
42,38,209,f
42,39,209,b
42,40,140,b
42,41,29,b
42,42,243,b
42,43,252,b
42,44,261,b
42,45,50,b
42,46,219,b
42,47,180,b
42,48,266,b
42,49,132,b
42,50,113,b
42,51,156,b
42,52,96,b
42,53,40,b
42,54,187,b
42,55,239,b
42,56,73,b
42,57,245,b
42,58,242,b
42,59,120,b
42,60,109,b
42,61,307,b
42,62,103,b
42,63,77,b
42,64,167,b
42,65,161,b
42,66,171,b
42,67,202,b
42,68,263,b
42,69,240,b
42,70,136,b
42,71,235,b
42,72,14,b
42,73,191,b
42,74,6,b
42,75,298,b
42П,1,120,f
42П,2,114,f
42П,3,148,f
42П,4,108,f
42П,5,202,f
42П,6,57,f
42П,7,49,f
42П,8,263,f
42П,9,136,f
42П,10,117,f
42П,11,196,f
42П,12,291,f
42П,13,,b
43,1,119,f
43,2,73,f
43,3,245,f
43,4,242,f
43,5,110,f
43,6,198,f
43,7,296,f
43,8,220,f
43,9,214,f
43,10,138,f
43,11,134,f
43,12,66,f
43,13,299,f
43,14,299,b
43,15,66,b
43,16,134,b
43,17,138,b
43,18,214,b
43,19,220,b
43,20,296,b
43,21,198,b
43,22,110,b
43,23,242,b
43,24,245,b
43,25,73,b
43,26,119,b
44К,1,73,f
44К,2,245,f
44К,3,242,f
44К,4,120,f
44К,5,62,f
44К,6,267,f
44К,7,184,f
44К,8,204,f
44К,9,200,f
44К,10,270,b
44К,11,200,b
44К,12,204,b
44К,13,184,b
44К,14,267,b
44К,15,62,b
44К,16,120,b
44К,17,242,b
44К,18,245,b
44К,19,73,b
44К,20,119,b
49,1,243,f
49,2,252,f
49,3,261,f
49,4,50,f
49,5,219,f
49,6,180,f
49,7,266,f
49,8,132,f
49,9,113,f
49,10,156,f
49,11,96,f
49,12,40,f
49,13,187,f
49,14,239,f
49,15,60,f
49,16,122,f
49,17,121,f
49,18,139,f
49,19,55,f
49,20,247,f
49,21,195,f
49,22,23,f
49,23,145,f
49,24,111,f
49,25,276,f
49,26,87,f
49,27,93,f
49,28,224,f
49,29,222,f
49,30,81,f
49,31,185,f
49,32,84,f
49,33,64,f
49,34,283,f
49,35,70,f
49,36,157,f
49,37,196,f
49,38,117,f
49,39,136,f
49,40,136,f
49,41,235,f
49,42,14,f
49,43,191,f
49,44,6,f
49,45,298,f
49,46,298,b
49,47,6,b
49,48,191,b
49,49,14,b
49,50,235,b
49,51,136,b
49,52,136,b
49,53,117,b
49,54,196,b
49,55,157,b
49,56,70,b
49,57,283,b
49,58,64,b
49,59,84,b
49,60,185,b
49,61,81,b
49,62,222,b
49,63,224,b
49,64,93,b
49,65,87,b
49,66,276,b
49,67,111,b
49,68,145,b
49,69,23,b
49,70,195,b
49,71,247,b
49,72,55,b
49,73,139,b
49,74,121,b
49,75,122,b
49,76,212,b
49,77,187,b
49,78,40,b
49,79,96,b
49,80,140,b
49,81,156,b
49,82,113,b
49,83,160,b
49,84,132,b
49,85,266,b
49,86,180,b
49,87,219,b
49,88,50,b
49,89,261,b
49,90,252,b
49,91,105,b
53,1,75,f
53,2,255,f
53,3,22,f
53,4,166,f
53,5,19,f
53,6,96,f
53,7,40,f
53,8,187,f
53,9,239,f
53,10,119,f
53,11,73,f
53,12,245,f
53,13,242,f
53,14,110,f
53,15,198,f
53,16,296,f
53,17,220,f
53,18,214,f
53,19,138,f
53,20,134,f
53,21,66,f
53,22,249,f
53,23,237,f
53,24,295,f
53,25,250,f
53,26,250,b
53,27,237,b
53,28,249,b
53,29,66,b
53,30,134,b
53,31,138,b
53,32,214,b
53,33,220,b
53,34,296,b
53,35,198,b
53,36,110,b
53,37,242,b
53,38,245,b
53,39,73,b
53,40,119,b
53,41,212,b
53,42,187,b
53,43,40,b
53,44,96,b
53,45,53,b
53,46,19,b
53,47,166,b
53,48,22,b
53,49,234,b
53,50,75,b
55,1,305,f
55,2,146,f
55,3,281,f
55,4,251,f
55,5,138,f
55,6,250,f
55,7,130,f
55,8,254,f
55,9,254,f
55,10,130,f
55,11,257,f
55,12,249,f
55,13,223,f
55,14,220,f
55,15,296,f
55,16,198,f
55,17,58,f
55,18,43,f
55,19,256,f
55,20,189,f
55,21,120,f
55,22,303,f
55,23,217,f
55,24,86,f
55,25,123,f
55,26,123,b
55,27,48,b
55,28,217,b
55,29,303,b
55,30,120,b
55,31,256,b
55,32,110,b
55,33,198,b
55,34,296,b
55,35,220,b
55,36,223,b
55,37,249,b
55,38,257,b
55,39,130,b
55,40,254,b
55,41,254,b
55,42,130,b
55,43,250,b
55,44,138,b
55,45,281,b
55,46,146,b
55,47,305,b
56,1,128,f
56,2,72,f
56,3,241,f
56,4,209,f
56,5,141,f
56,6,29,f
56,7,105,f
56,8,252,f
56,9,261,f
56,10,50,f
56,11,219,f
56,12,180,f
56,13,266,f
56,14,132,f
56,15,113,f
56,16,156,f
56,17,96,f
56,18,40,f
56,19,187,f
56,20,239,f
56,21,119,f
56,22,73,f
56,23,110,f
56,24,198,f
56,25,296,f
56,26,220,f
56,27,214,f
56,28,138,f
56,29,134,f
56,30,66,f
56,31,249,f
56,32,237,f
56,33,295,f
56,34,250,f
56,35,281,f
56,36,146,f
56,37,305,f
56,38,305,b
56,39,146,b
56,40,281,b
56,41,250,b
56,42,237,b
56,43,249,b
56,44,66,b
56,45,134,b
56,46,138,b
56,47,214,b
56,48,220,b
56,49,296,b
56,50,198,b
56,51,110,b
56,52,73,b
56,53,119,b
56,54,212,b
56,55,187,b
56,56,40,b
56,57,96,b
56,58,140,b
56,59,156,b
56,60,113,b
56,61,160,b
56,62,132,b
56,63,266,b
56,64,180,b
56,65,219,b
56,66,50,b
56,67,261,b
56,68,252,b
56,69,105,b
56,70,29,b
56,71,141,b
56,72,209,b
56,73,241,b
56,74,72,b
56,75,128,b
57,1,238,f
57,2,4,f
57,3,174,f
57,4,188,f
57,5,260,f
57,6,78,f
57,7,191,f
57,8,14,f
57,9,235,f
57,10,136,f
57,11,240,f
57,12,263,f
57,13,171,f
57,14,161,f
57,15,169,f
57,16,77,f
57,17,59,f
57,18,158,f
57,19,126,f
57,20,162,f
57,21,282,f
57,22,110,f
57,23,242,f
57,24,245,f
57,25,73,f
57,26,119,f
57,27,212,f
57,28,245,f
57,29,265,f
57,30,192,f
57,31,139,f
57,32,186,f
57,33,211,f
57,34,207,f
57,35,71,f
57,36,216,f
57,37,183,f
57,38,205,b
57,39,46,b
57,40,226,b
57,41,71,b
57,42,207,b
57,43,211,b
57,44,139,b
57,45,242,b
57,46,265,b
57,47,99,b
57,48,239,b
57,49,119,b
57,50,73,b
57,51,245,b
57,52,242,b
57,53,58,b
57,54,282,b
57,55,162,b
57,56,126,b
57,57,158,b
57,58,59,b
57,59,77,b
57,60,167,b
57,61,161,b
57,62,171,b
57,63,202,b
57,64,263,b
57,65,240,b
57,66,136,b
57,67,235,b
57,68,14,b
57,69,191,b
57,70,78,b
57,71,260,b
57,72,188,b
57,73,174,b
57,74,,b
58,1,297,f
58,2,175,f
58,3,294,f
58,4,153,f
58,5,269,f
58,6,272,f
58,7,94,f
58,8,15,f
58,9,293,f
58,10,296,f
58,11,198,f
58,12,58,f
58,13,43,f
58,14,256,f
58,15,189,f
58,16,120,f
58,17,303,f
58,18,217,f
58,19,86,f
58,20,304,f
58,21,124,f
58,22,267,f
58,23,184,f
58,24,204,f
58,25,200,f
58,26,307,f
58,27,244,f
58,28,51,f
58,29,20,f
58,30,230,f
58,31,202,f
58,32,263,f
58,33,240,f
58,34,136,f
58,35,235,f
58,36,14,f
58,37,191,f
58,38,78,f
58,39,260,f
58,40,188,f
58,41,174,f
58,42,4,f
58,43,238,f
58,44,238,b
58,45,4,b
58,46,174,b
58,47,188,b
58,48,260,b
58,49,78,b
58,50,191,b
58,51,14,b
58,52,235,b
58,53,136,b
58,54,240,b
58,55,263,b
58,56,230,b
58,57,20,b
58,58,51,b
58,59,244,b
58,60,307,b
58,61,204,b
58,62,184,b
58,63,267,b
58,64,124,b
58,65,137,b
58,66,48,b
58,67,217,b
58,68,303,b
58,69,120,b
58,70,190,b
58,71,256,b
58,72,110,b
58,73,198,b
58,74,296,b
58,75,293,b
58,76,15,b
58,77,94,b
58,78,272,b
58,79,269,b
58,80,153,b
58,81,294,b
58,82,175,b
58,83,297,b
59,1,123,f
59,2,304,f
59,3,42,f
59,4,204,f
59,5,292,f
59,6,82,f
59,7,270,f
59,8,200,f
59,9,204,f
59,10,184,f
59,11,267,f
59,12,62,f
59,13,120,f
59,14,189,f
59,15,256,f
59,16,110,f
59,17,198,f
59,18,296,f
59,19,220,f
59,20,214,f
59,21,138,f
59,22,41,f
59,23,310,f
59,24,310,b
59,25,41,b
59,26,138,b
59,27,214,b
59,28,220,b
59,29,296,b
59,30,198,b
59,31,110,b
59,32,242,b
59,33,120,b
59,34,62,b
59,35,267,b
59,36,184,b
59,37,204,b
59,38,200,b
59,39,270,b
59,40,179,b
59,41,82,b
59,42,292,b
59,43,204,b
59,44,79,b
59,45,42,b
59,46,137,b
59,47,123,b
62,1,298,f
62,2,78,f
62,3,260,f
62,4,127,f
62,5,235,f
62,6,136,f
62,7,240,f
62,8,263,f
62,9,230,f
62,10,20,f
62,11,51,f
62,12,83,f
62,13,244,f
62,14,307,f
62,15,200,f
62,16,270,f
62,17,179,f
62,18,,f
62,19,204,f
62,20,79,f
62,21,42,f
62,22,137,f
62,23,247,f
62,24,195,f
62,25,221,f
62,26,139,f
62,27,242,f
62,28,265,f
62,29,99,f
62,30,26,f
62,31,187,f
62,32,40,f
62,33,96,f
62,34,140,f
62,35,54,f
62,36,194,f
62,37,194,f
62,38,131,f
62,39,101,f
62,40,273,f
62,41,95,f
62,42,176,f
62,43,41,f
62,44,118,f
62,45,118,b
62,46,41,b
62,47,176,b
62,48,95,b
62,49,273,b
62,50,101,b
62,51,131,b
62,52,194,b
62,53,54,b
62,54,96,b
62,55,40,b
62,56,187,b
62,57,26,b
62,58,245,b
62,59,265,b
62,60,192,b
62,61,139,b
62,62,221,b
62,63,195,b
62,64,247,b
62,65,304,b
62,66,42,b
62,67,204,b
62,68,292,b
62,69,82,b
62,70,270,b
62,71,200,b
62,72,200,b
62,73,307,b
62,74,83,b
62,75,244,b
62,76,51,b
62,77,20,b
62,78,230,b
62,79,202,b
62,80,263,b
62,81,240,b
62,82,136,b
62,83,235,b
62,84,127,b
62,85,260,b
62,86,78,b
62,87,6,b
62,88,298,b
64,1,123,f
64,2,304,f
64,3,42,f
64,4,204,f
64,5,292,f
64,6,82,f
64,7,270,f
64,8,200,f
64,9,204,f
64,10,184,f
64,11,267,f
64,12,62,f
64,13,120,f
64,14,190,f
64,15,256,f
64,16,110,f
64,17,198,f
64,18,296,f
64,19,220,f
64,20,214,f
64,21,138,f
64,22,134,f
64,23,66,f
64,24,249,f
64,25,237,f
64,26,295,f
64,27,250,f
64,28,130,f
64,29,130,b
64,30,250,b
64,31,138,b
64,32,250,b
64,33,237,b
64,34,249,b
64,35,66,b
64,36,134,b
64,37,138,b
64,38,214,b
64,39,220,b
64,40,296,b
64,41,198,b
64,42,110,b
64,43,242,b
64,44,120,b
64,45,62,b
64,46,267,b
64,47,184,b
64,48,204,b
64,49,200,b
64,50,179,b
64,51,292,b
64,52,204,b
64,53,79,b
64,54,42,b
64,55,137,b
64,56,123,b
65,1,196,f
65,2,117,f
65,3,136,f
65,4,240,f
65,5,263,f
65,6,171,f
65,7,161,f
65,8,169,f
65,9,77,f
65,10,103,f
65,11,307,f
65,12,109,f
65,13,120,f
65,14,303,f
65,15,253,f
65,16,186,f
65,17,211,f
65,18,207,f
65,19,71,f
65,20,216,f
65,21,183,f
65,22,197,f
65,23,27,b
65,24,71,b
65,25,207,b
65,26,211,b
65,27,186,b
65,28,253,b
65,29,303,b
65,30,120,b
65,31,109,b
65,32,307,b
65,33,103,b
65,34,77,b
65,35,167,b
65,36,161,b
65,37,171,b
65,38,202,b
65,39,263,b
65,40,136,b
65,41,117,b
65,42,196,b
65,43,291,b
65,44,235,b
66,1,52,f
66,2,246,f
66,3,289,f
66,4,215,f
66,5,143,f
66,6,218,f
66,7,173,f
66,8,274,f
66,9,238,f
66,10,4,f
66,11,31,f
66,12,309,f
66,13,97,f
66,14,125,f
66,15,112,f
66,16,263,f
66,17,202,f
66,18,108,f
66,19,148,f
66,20,114,f
66,21,167,f
66,22,77,f
66,23,103,f
66,24,307,f
66,25,109,f
66,26,120,f
66,27,242,f
66,28,245,f
66,29,73,f
66,30,119,f
66,31,212,f
66,32,187,f
66,33,40,f
66,34,96,f
66,35,140,f
66,36,54,f
66,37,194,f
66,38,30,f
66,39,287,f
66,40,255,f
66,41,201,f
66,42,233,f
66,43,210,f
66,44,248,f
66,45,229,f
66,46,152,f
66,47,32,f
66,48,22,f
66,49,152,b
66,50,229,b
66,51,232,b
66,52,210,b
66,53,233,b
66,54,201,b
66,55,255,b
66,56,287,b
66,57,30,b
66,58,194,b
66,59,54,b
66,60,96,b
66,61,40,b
66,62,187,b
66,63,239,b
66,64,119,b
66,65,73,b
66,66,245,b
66,67,242,b
66,68,120,b
66,69,109,b
66,70,307,b
66,71,103,b
66,72,77,b
66,73,167,b
66,74,114,b
66,75,148,b
66,76,108,b
66,77,202,b
66,78,263,b
66,79,112,b
66,80,125,b
66,81,97,b
66,82,309,b
66,83,31,b
66,84,,b
66,85,274,b
66,86,173,b
66,87,218,b
66,88,143,b
66,89,215,b
66,90,289,b
66,91,52,b
68,1,299,f
68,2,66,f
68,3,134,f
68,4,138,f
68,5,214,f
68,6,220,f
68,7,296,f
68,8,198,f
68,9,110,f
68,10,73,f
68,11,119,f
68,12,212,f
68,13,187,f
68,14,40,f
68,15,96,f
68,16,53,f
68,17,19,f
68,18,166,f
68,19,22,f
68,20,32,f
68,21,152,f
68,22,229,f
68,23,38,f
68,24,38,b
68,25,248,b
68,26,229,b
68,27,152,b
68,28,32,b
68,29,22,b
68,30,193,b
68,31,166,b
68,32,19,b
68,33,96,b
68,34,40,b
68,35,187,b
68,36,239,b
68,37,119,b
68,38,73,b
68,39,110,b
68,40,198,b
68,41,296,b
68,42,220,b
68,43,214,b
68,44,138,b
68,45,134,b
68,46,66,b
68,47,299,b
70,1,173,f
70,2,218,f
70,3,143,f
70,4,215,f
70,5,289,f
70,6,102,f
70,7,246,f
70,8,7,f
70,9,298,f
70,10,6,f
70,11,136,b
70,12,240,b
70,13,263,b
70,14,49,b
70,15,57,b
70,16,263,b
70,17,112,b
70,18,,b
70,19,309,b
70,20,10,b
70,21,127,b
70,22,188,b
70,23,174,b
70,24,4,b
70,25,238,b
71,1,106,f
71,2,210,f
71,3,75,f
71,4,255,f
71,5,22,f
71,6,166,f
71,7,19,f
71,8,96,f
71,9,40,f
71,10,187,f
71,11,239,f
71,12,60,f
71,13,122,f
71,14,121,f
71,15,139,f
71,16,55,f
71,17,304,f
71,18,42,f
71,19,204,f
71,20,292,f
71,21,82,f
71,22,270,f
71,23,200,f
71,24,200,f
71,25,307,f
71,26,83,f
71,27,244,f
71,28,51,f
71,29,20,f
71,30,230,f
71,31,202,f
71,32,263,f
71,33,240,f
71,34,136,f
71,35,117,f
71,36,196,f
71,37,291,f
71,38,,f
71,39,,f
71,40,196,b
71,41,117,b
71,42,136,b
71,43,240,b
71,44,263,b
71,45,230,b
71,46,20,b
71,47,51,b
71,48,83,b
71,49,244,b
71,50,307,b
71,51,200,b
71,52,179,b
71,53,292,b
71,54,204,b
71,55,79,b
71,56,42,b
71,57,137,b
71,58,55,b
71,59,139,b
71,60,121,b
71,61,122,b
71,62,212,b
71,63,187,b
71,64,40,b
71,65,96,b
71,66,53,b
71,67,19,b
71,68,166,b
71,69,22,b
71,70,234,b
71,71,75,b
71,72,210,b
71,73,,b
71,74,,b
71,1,106,f
71,2,210,f
71,3,75,f
71,4,255,f
71,5,22,f
71,6,166,f
71,7,19,f
71,8,96,f
71,9,40,f
71,10,187,f
71,11,239,f
71,12,60,f
71,13,122,f
71,14,121,f
71,15,139,f
71,16,55,f
71,17,304,f
71,18,42,f
71,19,204,f
71,20,292,f
71,21,82,f
71,22,270,f
71,23,200,f
71,24,200,f
71,25,307,f
71,26,83,f
71,27,244,f
71,28,51,f
71,29,20,f
71,30,230,f
71,31,202,f
71,32,263,f
71,33,240,f
71,34,136,f
71,35,117,f
71,36,196,f
71,37,291,f
71,38,,f
71,39,,f
71,40,196,b
71,41,117,b
71,42,136,b
71,43,240,b
71,44,263,b
71,45,230,b
71,46,20,b
71,47,51,b
71,48,83,b
71,49,244,b
71,50,307,b
71,51,200,b
71,52,179,b
71,53,292,b
71,54,204,b
71,55,79,b
71,56,42,b
71,57,137,b
71,58,55,b
71,59,139,b
71,60,121,b
71,61,122,b
71,62,212,b
71,63,187,b
71,64,40,b
71,65,96,b
71,66,53,b
71,67,19,b
71,68,166,b
71,69,22,b
71,70,234,b
71,71,75,b
71,72,210,b
71,73,,b
71,74,,b
76,1,75,f
76,2,255,f
76,3,22,f
76,4,166,f
76,5,19,f
76,6,96,f
76,7,40,f
76,8,187,f
76,9,239,f
76,10,122,f
76,11,121,f
76,12,139,f
76,13,55,f
76,14,123,f
76,15,123,b
76,16,55,b
76,17,139,b
76,18,121,b
76,19,122,b
76,20,212,b
76,21,187,b
76,22,40,b
76,23,96,b
76,24,53,b
76,25,19,b
76,26,166,b
76,27,22,b
76,28,234,b
76,29,75,b
77,1,6,f
77,2,298,f
77,3,246,f
77,4,102,f
77,5,289,f
77,6,215,f
77,7,143,f
77,8,218,f
77,9,173,f
77,10,238,b
77,11,,b
77,12,188,b
77,13,,b
77,14,,b
77,15,10,b
77,16,98,b
77,17,125,b
77,18,112,b
77,19,57,b
77,20,49,b
77,21,263,b
77,22,136,b
77,23,68,b
78П,1,121,f
78П,2,55,f
78П,3,304,f
78П,4,204,f
78П,5,270,f
78П,6,200,f
78П,7,244,f
78П,8,202,f
78П,9,263,f
78П,10,240,f
78П,11,136,f
78П,12,235,f
78П,13,14,f
78П,14,191,f
78П,15,6,f
78П,16,298,f
78П,17,,b
79,1,306,f
79,2,196,f
79,3,117,f
79,4,136,f
79,5,240,f
79,6,263,f
79,7,171,f
79,8,161,f
79,9,169,f
79,10,77,f
79,11,103,f
79,12,307,f
79,13,109,f
79,14,120,f
79,15,303,f
79,16,253,f
79,17,186,f
79,18,275,f
79,19,231,f
79,20,227,f
79,21,228,f
79,22,39,f
79,23,144,f
79,24,154,f
79,25,301,f
79,26,164,f
79,27,208,f
79,28,213,f
79,29,259,f
79,30,105,f
79,31,29,f
79,32,141,f
79,33,209,f
79,34,209,b
79,35,141,b
79,36,29,b
79,37,105,b
79,38,259,b
79,39,213,b
79,40,208,b
79,41,164,b
79,42,301,b
79,43,154,b
79,44,144,b
79,45,39,b
79,46,228,b
79,47,227,b
79,48,231,b
79,49,275,b
79,50,186,b
79,51,253,b
79,52,303,b
79,53,120,b
79,54,109,b
79,55,307,b
79,56,103,b
79,57,77,b
79,58,167,b
79,59,161,b
79,60,171,b
79,61,202,b
79,62,263,b
79,63,136,b
79,64,117,b
79,65,196,b
79,66,291,b
79,67,235,b
84,1,241,f
84,2,300,f
84,3,271,f
84,4,300,f
84,5,241,f
84,6,209,f
84,7,141,f
84,8,29,f
84,9,105,f
84,10,259,f
84,11,213,f
84,12,208,f
84,13,164,f
84,14,301,f
84,15,154,f
84,16,144,f
84,17,39,f
84,18,228,f
84,19,227,f
84,20,239,f
84,21,119,f
84,22,73,f
84,23,110,f
84,24,198,f
84,25,296,f
84,26,220,f
84,27,214,f
84,28,138,f
84,29,41,f
84,30,310,f
84,31,310,b
84,32,41,b
84,33,138,b
84,34,214,b
84,35,220,b
84,36,296,b
84,37,198,b
84,38,110,b
84,39,73,b
84,40,119,b
84,41,212,b
84,42,227,b
84,43,228,b
84,44,39,b
84,45,144,b
84,46,154,b
84,47,301,b
84,48,164,b
84,49,208,b
84,50,213,b
84,51,259,b
84,52,105,b
84,53,29,b
84,54,141,b
84,55,209,b
84,56,241,b
84,57,300,b
84,58,271,b
84,59,300,b
84,60,241,b
84,1,241,f
84,2,300,f
84,3,271,f
84,4,300,f
84,5,241,f
84,6,209,f
84,7,141,f
84,8,29,f
84,9,105,f
84,10,259,f
84,11,213,f
84,12,208,f
84,13,164,f
84,14,301,f
84,15,154,f
84,16,144,f
84,17,39,f
84,18,228,f
84,19,227,f
84,20,239,f
84,21,119,f
84,22,73,f
84,23,110,f
84,24,198,f
84,25,296,f
84,26,220,f
84,27,214,f
84,28,138,f
84,29,41,f
84,30,310,f
84,31,310,b
84,32,41,b
84,33,138,b
84,34,214,b
84,35,220,b
84,36,296,b
84,37,198,b
84,38,110,b
84,39,73,b
84,40,119,b
84,41,212,b
84,42,227,b
84,43,228,b
84,44,39,b
84,45,144,b
84,46,154,b
84,47,301,b
84,48,164,b
84,49,208,b
84,50,213,b
84,51,259,b
84,52,105,b
84,53,29,b
84,54,141,b
84,55,209,b
84,56,241,b
84,57,300,b
84,58,271,b
84,59,300,b
84,60,241,b
85,1,199,f
85,2,197,f
85,3,205,f
85,4,46,f
85,5,226,f
85,6,71,f
85,7,207,f
85,8,211,f
85,9,186,f
85,10,253,f
85,11,303,f
85,12,120,f
85,13,189,f
85,14,256,f
85,15,110,f
85,16,198,f
85,17,296,f
85,18,220,f
85,19,214,f
85,20,138,f
85,21,134,f
85,22,66,f
85,23,249,f
85,24,237,f
85,25,295,f
85,26,250,f
85,27,281,f
85,28,146,f
85,29,305,f
85,30,305,b
85,31,146,b
85,32,281,b
85,33,250,b
85,34,237,b
85,35,249,b
85,36,66,b
85,37,134,b
85,38,138,b
85,39,214,b
85,40,220,b
85,41,296,b
85,42,198,b
85,43,58,b
85,44,43,b
85,45,256,b
85,46,137,b
85,47,308,b
85,48,189,b
85,49,120,b
85,50,303,b
85,51,253,b
85,52,186,b
85,53,211,b
85,54,207,b
85,55,71,b
85,56,216,b
85,57,13,b
85,58,16,b
85,59,8,b
85,60,,b
90С,1,306,f
90С,2,196,f
90С,3,117,f
90С,4,104,f
90С,5,263,f
90С,6,49,f
90С,7,57,f
90С,8,263,f
90С,9,202,f
90С,10,108,f
90С,11,148,f
90С,12,114,f
90С,13,167,f
90С,14,77,f
90С,15,103,f
90С,16,307,f
90С,17,109,f
90С,18,120,f
90С,19,189,f
90С,20,256,f
90С,21,110,f
90С,22,198,f
90С,23,296,f
90С,24,220,f
90С,25,214,f
90С,26,138,f
90С,27,41,f
90С,28,310,f
90С,29,310,b
90С,30,41,b
90С,31,138,b
90С,32,214,b
90С,33,220,b
90С,34,296,b
90С,35,198,b
90С,36,110,b
90С,37,242,b
90С,38,120,b
90С,39,109,b
90С,40,307,b
90С,41,103,b
90С,42,77,b
90С,43,167,b
90С,44,114,b
90С,45,148,b
90С,46,108,b
90С,47,202,b
90С,48,57,b
90С,49,49,b
90С,50,104,b
90С,51,117,b
90С,52,196,b
90С,53,291,b
90С,54,235,b
92,1,152,f
92,2,32,f
92,3,22,f
92,4,193,f
92,5,166,f
92,6,19,f
92,7,96,f
92,8,40,f
92,9,187,f
92,10,239,f
92,11,73,f
92,12,69,f
92,13,137,f
92,14,137,b
92,15,69,b
92,16,73,b
92,17,119,b
92,18,212,b
92,19,187,b
92,20,40,b
92,21,96,b
92,22,53,b
92,23,19,b
92,24,166,b
92,25,193,b
92,26,32,b
93Г,1,44,f
93Г,2,182,f
93Г,3,302,f
93Г,4,279,f
93Г,5,177,f
93Г,6,90,f
93Г,7,91,f
93Г,8,278,f
93Г,9,142,f
93Г,10,85,f
93Г,11,150,f
93Г,12,258,f
93Г,13,236,f
93Г,14,168,f
93Г,15,203,f
93Г,16,74,f
93Г,17,37,f
93Г,18,80,f
93Г,19,135,f
93Г,20,76,f
93Г,21,167,f
93Г,22,77,f
93Г,23,103,f
93Г,24,307,f
93Г,25,109,f
93Г,26,120,f
93Г,27,303,f
93Г,28,217,f
93Г,29,86,f
93Г,30,123,f
93Г,31,123,b
93Г,32,48,b
93Г,33,217,b
93Г,34,303,b
93Г,35,120,b
93Г,36,109,b
93Г,37,307,b
93Г,38,103,b
